,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,46,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,84,85,86,87,88,89,90,91,92,93,94,95,96,97,122,123,124,125,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
0.255869866,2.020064713,3.090947449,4.392304276,4.514219846,-3.19219805,2.464494422,-4.201625145,3.09192903,4.192211952,5.894905563,0.228396132,-4.70370654,0.38073846,0.896251333,2.116904907,1.442500305,-5.2985743,5.607597814,0.396764289,-1.944683701,1.842888991,0.045276092,-2.010594902,-1.703320458,1.934141798,-0.374816362,3.850257924,-7.441032614,-4.593409038,-1.426085967,-0.269014128,-5.439719053,-1.807115474,0.854965323,-4.091480412,-0.358644583,-6.503165893,6.387052726,3.312571914,-2.076552539,-2.339559726,7.579641386,3.156313858,2.526850974,-0.712152783,-2.141145865,0.251547538,-0.228918154,0.969986968,1.195683341,1.395103167,-8.34720189,1.364062438,-2.553081107,-3.865728453,-1.897606076,1.371273608,-2.50175435,3.695799692,-3.281864306,1.404289992,2.249167553,-1.499818501,3.157538814,-1.783193174,-0.343777487,0.848232167,0.77088519,-2.396492939,2.28546853,-0.881879987,-1.458747043,-3.039141886,-2.167569935,-3.809941503,-1.321054926,1.959087819,0.411312273,2.817665633,-1.174134634,-5.775787307,-1.766053894,0.198861879,-0.43592744,-0.855582796,5.570498273,-2.25773276,-4.044174117,2.07871372,0.708968112,-2.113666433,-4.329443506,-2.759407527,-0.418669659,-1.790578004,1.584180403,2.014669284,6.057617067,-0.555396337,5.681651865,-3.85182849,0.330884899,-1.239402156,0.318206893,0.405236034,-3.418909251,-2.186501143,-1.750560652,-1.010418429,-2.245808242,1.00059973,1.388110054,-1.713282988,-1.749468383,-2.433869311,-0.697076495,-1.99346954,-0.945302514,-3.8823374,-1.01383012,2.327745846,-1.031461389,3.00082149,0.849934102,0.236418803,0.39836843,0.41163337,-1.152430493,-0.879552562,-1.516081028,4.534846823,3.746987521,-2.643873478,1.060219256,2.089365129,-0.091379552,0.768848581,2.148110651,2.227580616,-0.538587078,-4.421055611,-3.101407492,-2.755850323,-3.437922198,-2.315597892,1.792087188,1.913342484,-1.940521255,-2.338687629,3.074860855,3.143385767
-1.686615082,-2.040758537,3.549825048,4.811778162,1.762117598,-0.113578691,-0.57886616,-1.254939268,5.600355154,2.599881392,5.781737988,0.380573776,-1.636758858,-4.855986547,-0.422279523,2.455490996,2.669760786,-4.759103131,4.241350879,-1.235050664,-0.380086336,2.098070002,-1.146906117,-2.198179797,0.316625903,1.347569948,2.325908166,2.675947214,-5.089815212,-4.730916976,-0.971146154,2.713009636,-6.868439625,0.039429685,-0.756240233,-1.856652143,-2.005091448,-2.753182844,4.681104065,0.765538695,-3.922743982,-1.44894269,1.985354889,3.192336832,2.280774816,-4.309079711,-1.723936317,-1.119376758,-2.032299248,2.926132384,-0.778021219,-0.377184413,-9.439454786,0.801653797,-1.048550912,-5.237461261,-2.118273856,-0.064236627,0.248817421,1.546104963,-2.612598745,0.276233969,1.010456621,0.696670658,2.58978688,-0.514433338,2.364544214,-0.53091805,3.08394048,-0.005621544,0.1920904,1.634876582,-2.38589762,-3.957316616,-1.691090756,-1.707642342,-1.622167054,-0.216203304,1.548985623,1.737000599,-1.847250462,-4.584459434,-2.093347063,3.117860422,-1.423129794,-1.449579409,2.635185138,-0.057175485,-0.929817742,0.081223171,0.038941628,-2.456563838,-3.706366344,-1.895474988,-0.223162886,0.17765217,-0.930652604,-1.052358912,3.919551607,2.759148619,5.20210804,-3.516882673,-0.926377044,-3.146193444,-2.040092991,-2.18147172,-1.803479081,-0.976518936,-2.498930373,-1.471340062,-4.258378583,4.430690923,1.107272372,-1.443424744,0.732048703,-0.061060414,-1.288527471,-1.499484932,-0.704876324,-6.910488487,1.15312991,0.345728602,2.389455111,1.401560312,-1.114769984,0.368586553,-1.448068398,0.623490347,-1.889230091,-0.860203559,0.528589734,2.511797144,4.54773949,-1.501397909,-0.224627463,3.306136699,1.753223796,3.016856822,0.448986434,5.342938703,2.384213398,-6.01237441,-1.780121568,-1.923012279,-1.396739951,-0.917108357,0.628900325,-0.728836723,1.361690988,1.426414767,5.231912968,1.131725352
0.307550375,0.176874289,2.844086152,0.619087964,2.952607773,2.174918102,-1.009628508,2.205301493,6.247975488,2.618537461,4.986127539,1.759238892,-2.211496618,-9.432336281,0.118125812,5.488169324,2.743161453,-3.02751478,-0.178556717,-1.685006507,-0.116251176,0.175456845,-1.089326219,-0.046908279,-1.850050158,-1.922304322,3.291012878,0.403347838,-6.691181536,-1.897742518,1.623637995,3.695642062,-7.716993803,0.899174977,-2.652417912,0.957622263,-2.031371669,1.069443595,3.994810329,-3.0398122,-2.320830789,-0.872814431,-0.839795008,3.386832421,-1.761323268,-3.958331107,0.246851795,6.707014089,-3.231466402,3.291633192,-2.532168539,-0.805019283,-11.13448353,-3.256742343,1.416245568,-4.940351393,-0.976904651,-2.096804809,1.043119146,0.433227092,-0.140642138,-1.262537077,0.145266718,2.355680954,0.4222586,1.937743412,1.5553463,-0.49585552,1.713851481,1.963095735,-0.537521865,0.794877966,-1.875606604,-3.832978947,-0.317148432,0.074955133,-0.106300374,1.411810858,-0.365600786,1.278432316,-1.922867754,-2.982541846,-1.595481827,4.012631526,-1.280578273,-0.628320779,0.73724885,2.153594539,-1.5809991,-1.056271607,1.161647103,-2.369410899,-1.083204744,0.695894905,1.789503692,2.960739342,-0.985995572,-2.428332104,3.026993819,4.047158766,-0.960929239,-2.263731849,-2.369444872,-1.883029423,-3.576568181,-3.221250258,1.675106715,1.768423864,-1.800809289,0.752137395,-5.271067096,2.782869359,0.864384745,0.258346321,-0.695915608,2.39166501,-0.482022826,0.587460131,1.512142842,-6.754769655,-1.192619264,-1.342479932,-0.919630446,-0.421941941,-2.23744101,2.104712176,-1.308908754,1.78171598,-1.18571719,0.940304816,1.348623545,-0.073169446,1.357635826,0.976595554,0.000531102,1.449511824,4.451068738,5.676546757,-2.240484864,6.302905077,4.230698327,-2.828156214,0.518622905,0.527187865,0.157172991,1.526934536,0.081162774,-2.605017189,1.885990376,3.810662944,3.622586627,-0.8887055
1.62518862,-2.644545623,5.002231217,3.127838673,1.677587671,0.346000486,0.799647508,1.222243977,4.572562855,3.517352523,4.792269627,4.413313321,-4.228707809,-8.67180806,2.732113003,5.954488467,0.728879491,1.546733737,-0.087313602,-0.987681557,-1.94329395,-1.215464313,0.478474533,2.714476653,-5.891819592,-3.760078049,2.62757763,0.293270969,-9.405929429,-2.480970103,0.993596925,2.031451656,-6.720129427,-0.768844272,-0.652415582,0.684077065,-1.068050153,-0.7330643,2.064812914,-2.091727314,-0.787467469,1.622376194,-0.683221049,0.732493646,-4.879468681,-1.261951521,1.954022824,12.45885914,-2.132583519,2.056217941,-3.219596293,1.108356673,-8.127451665,-5.123132407,1.699622711,-2.88711018,1.654023417,-3.120255094,-0.98518857,0.417149035,1.176332178,-0.879005292,0.497191295,1.200779264,-0.95593423,3.914863083,-0.575988354,1.126521755,-1.287147838,0.247497637,-0.179981838,-1.391114631,-0.725109811,-2.533060175,2.455104713,-1.571929122,2.617011494,0.929088683,-2.051765748,1.536929845,-0.494688013,-1.416081524,0.819339621,1.469643807,-0.339313455,2.023406202,0.154778499,0.681132304,-3.974812958,-0.751629959,3.215471119,-0.293223796,2.561846436,2.400411265,4.655120343,2.743577817,0.376350635,-1.356669434,3.086625537,1.963279117,-3.721991522,0.481873159,-2.86449467,-0.337359094,-4.499147855,-3.396405865,1.067733853,2.231538978,0.839760396,4.687996966,-4.930434007,1.088397245,1.559116523,1.060015039,-2.723668333,1.177896314,2.569360949,1.832681066,0.512349362,-2.340573541,-3.326616544,-1.840975016,-2.511722303,-1.181037735,-2.028672823,4.332573042,-0.013850062,4.956421109,1.0733517,3.13088626,-0.541030026,-2.942292715,-3.058220915,3.118087254,2.662940857,-0.65301075,6.023263637,4.376276786,-2.309671669,4.945123083,2.968503371,-0.448599903,-0.069948639,0.852618072,-1.017555542,0.665376066,2.769325711,-3.155682568,0.855684302,1.579336198,1.343334504,-0.175245067
1.637476762,-2.291585202,0.166758248,4.071303299,1.969383826,-2.285996647,3.659947383,-2.744529271,2.387572423,5.756319943,5.581651269,6.553852185,-4.816685028,-3.793334688,3.547844603,4.038297345,-3.113981547,4.681884302,1.076714728,1.362900974,-3.451131367,-1.429582046,2.710952153,1.695283927,-5.9029151,-0.424341846,-0.070099314,0.931315278,-7.67894616,-1.159167386,-2.28652804,-0.354033238,-2.366722061,-2.555153645,-0.131406837,-1.898070367,1.797506556,-4.823161951,-1.630868324,-1.2863109,-0.689916534,2.862270086,2.851304389,-1.796010126,-4.573867516,1.518732472,0.348674635,11.29571273,0.307839501,-0.375656749,-2.315627361,4.150171894,-8.065416037,-5.86163298,-0.05628321,-1.189625021,1.541871456,-2.648483517,-2.962140021,2.172074831,-0.822378914,1.537650435,2.470978186,-0.302865093,-1.17019889,2.14552033,-2.002367584,3.850849996,-2.496339001,-0.644091185,2.027563855,-2.200108394,0.986794247,0.978568784,2.452903562,-2.79526596,1.94375636,2.083682931,-2.347585679,3.240623271,-0.023813153,-3.982195814,0.402160338,-0.245528176,2.537569184,2.812548352,1.130071578,-0.432768039,-4.8075354,1.138227386,5.391131982,1.904760218,1.682264783,0.742348885,4.870262208,0.657827526,3.645982761,2.227536377,5.673956133,0.22096679,-3.027908272,0.792188455,-1.965302911,-2.33256129,-2.554921149,-0.21459399,-1.010237974,0.556167879,1.363865457,5.177010546,-2.445003078,-2.132354651,3.988247118,-0.223993192,-3.668249213,-0.37348816,1.406387975,0.08722543,-1.754007823,0.579951739,-2.622415402,-0.269987402,-0.344634365,-0.444759215,0.462597086,3.274893076,3.491175765,3.750998758,2.033410658,1.907895891,-2.209392236,-6.423590318,-3.289367606,1.798197987,4.742027295,-1.435010957,4.304936467,2.35756395,-1.076964308,5.340998042,2.023579432,3.329011897,-1.485377213,-1.05348052,-2.938602999,-1.188887217,4.800214743,-2.175932227,-0.082070429,0.25875815,-0.425203737,1.224226457
0.320018806,-1.455087633,-0.56402892,2.899026701,6.125552377,1.503161379,5.782130111,-4.889173155,1.851722916,7.146564084,8.41562646,4.270907101,-5.819976546,0.257709337,1.425149833,2.539247904,-4.289261259,2.795664065,2.318527803,2.684628171,-3.172121236,-0.244325053,1.663895575,-1.75523001,-4.737741185,-0.953283603,-0.403053717,2.984174029,-7.193923752,2.483616034,-2.468125929,-1.501980485,-0.118158622,-2.445797472,1.910455145,-2.603864383,1.544437381,-2.747406015,-10.39963918,0.886034331,-0.828279023,1.956367785,5.04224307,-2.953992904,-0.788704739,-0.181539654,-1.964421764,7.906497087,-0.201595803,-1.143672549,0.305548531,3.607335218,-7.122991081,-3.994895085,-1.279628055,-2.702362062,-0.57738351,0.352178685,-3.066256965,3.863325753,-2.753276041,5.342244193,4.685811197,-0.269206469,0.487292207,1.332723007,-1.018445306,1.779556247,-2.10838621,-0.245631756,3.709336615,-1.078984017,-0.715118586,0.894345688,0.375272614,-3.311040081,-0.021119386,4.031824243,-1.2920687,5.709963217,-1.405148324,-5.139191507,-1.672777952,-0.40466457,0.880468801,1.622719975,3.485261708,-0.765967434,-3.075770102,3.035560332,2.887225305,0.569318624,-0.225739722,-0.796358273,2.951861848,0.243101301,4.651004438,3.494582929,7.862797064,-0.121303154,3.860998527,-1.271719434,0.435167348,-3.235854787,1.00551223,3.927382106,-1.833838855,-1.386489925,-0.577463246,3.82974962,0.17954642,0.245416361,4.999135029,-1.394692776,-3.270415161,-0.672918428,0.78940238,-1.63462069,-3.061819535,0.101772826,-0.951897088,1.67863361,2.785957118,1.48836578,2.800207056,1.372737154,4.819463501,1.30445386,0.263801605,-0.746351777,-2.70850963,-1.761287819,1.608917493,0.031226374,4.462756502,-0.558844052,2.202359452,0.514122344,1.869909394,4.791101464,1.930176291,4.252970933,-2.118909219,-3.369407547,-3.903242059,-2.386403788,3.358403131,0.162616718,-0.107772603,5.189648589,-0.54268481,5.833822823
3.130505017,-0.225560883,2.285091188,6.280618436,4.559437958,-1.771553774,4.445463593,-2.133288913,2.866562483,6.481945251,9.423523188,2.496215806,-6.841477332,1.356707633,-0.350620669,2.120430347,-1.66792727,-1.311670914,6.660326653,1.051743559,-1.643393946,2.208371144,-0.18093939,-5.367163411,-2.644875194,-3.58503412,2.048270172,4.976104642,-3.575807788,2.581740734,0.178908773,-1.043726614,-1.750286654,-1.709761291,0.929450051,-2.375214828,-0.961797662,0.919374017,-11.19883132,3.830817262,-0.485639267,-2.394861677,4.753175401,-2.159906773,2.928185378,-2.153211197,-3.3804139,4.931386692,-2.310266004,-0.288925349,1.0150258,1.590808417,-7.892672589,-3.636705569,-1.191546427,-4.489085415,-2.064596424,2.219982349,-1.283365723,2.35399901,-3.369180045,5.29317871,3.064187825,0.910789043,3.215720911,1.065386247,1.123528006,-0.530995732,-0.62166194,2.122839387,1.978288698,1.472194268,-2.734354443,-1.187215033,-1.176953912,-2.614954648,-0.895742995,3.167558961,1.45613591,5.154963464,-2.148473869,-5.111485415,-3.080121185,1.016730882,-1.505218546,0.136452937,2.68467619,0.014838495,3.038634358,1.705883495,0.796037461,-1.383826381,-1.296937829,-1.237273852,1.415670735,0.508715634,3.434693735,1.70766026,5.71532926,2.181483386,7.950829718,-2.80587898,1.620321233,-1.601262767,0.712529756,4.229696841,-0.984505628,-0.868274428,-2.252297356,2.557705957,-1.474022945,1.338746363,2.988627921,-1.802946436,-1.410551542,-0.153932845,2.15299428,-2.137041265,-3.128111966,-0.268180486,-0.183481748,1.873664083,3.872177338,3.707535013,2.215227091,0.382147305,2.895916015,-1.066724904,-2.228312657,-1.95867416,-1.559491595,2.356971961,3.405763193,0.126457664,2.752623406,1.953207342,1.518229119,0.509548647,2.605058643,2.213246204,2.089566931,1.059691449,-1.915372339,-3.121460626,-3.34744509,-3.120573398,1.402681415,0.37975595,1.458157495,5.647550239,0.573221591,5.801818362
0.877939446,-2.962576026,2.695770553,7.303420391,3.099001923,0.004249216,2.245032788,0.176034219,4.808114851,5.21607828,6.850189808,1.120984561,-3.938108492,0.545361588,-0.817033432,2.516924053,0.964629108,-5.637509225,8.954372112,-0.444915015,0.873655125,0.856563749,-0.858310668,-6.012733936,0.680493022,-1.982412088,1.827525934,3.257220028,1.620802267,2.313578714,-0.764014618,1.560841049,-1.038521867,1.066785326,-0.952508399,-0.878558569,-2.679976613,6.2053016,-8.06465918,0.788360146,-0.783101498,-1.041910724,0.685381167,-0.71762074,3.084823943,-2.553403544,-2.867036611,4.236291921,-3.661583574,2.339313193,-1.16653099,-0.476678723,-9.890738487,-5.152582651,0.674256504,-5.547758902,-2.393943781,0.569592366,2.493637985,0.156605466,-2.332335492,3.489206395,0.99971783,3.585009178,2.229449913,2.06489004,4.405428912,-1.805423102,0.866003092,5.319354552,0.057359853,4.809159976,-3.593512488,-3.505678871,-1.331639475,-0.273052158,-0.332913482,0.111593118,1.379491804,2.113340418,-1.966714176,-4.04342243,-2.977399671,3.545401697,-2.634461175,-0.208342333,0.524102605,2.528623419,5.294756558,-0.253326003,-0.743321665,-2.341206554,-1.011680478,-0.072143826,0.878784829,2.029236448,2.154287508,-0.331138858,3.4298842,5.642213988,8.937866944,-2.257789456,-0.337529256,-3.334971685,-1.436693684,3.006077942,1.286162056,0.663032288,-2.738118601,2.455481003,-3.552535851,6.611862181,1.380632785,-1.0849282,0.206579669,1.773356437,2.746652981,-1.327556922,-1.838257757,-2.227231993,1.614577952,0.002610861,1.097464468,2.169272267,0.615710515,0.774068151,1.440903014,-1.365602245,-2.977466002,-1.63844133,1.810884084,1.8780126,0.829430845,1.366298065,1.871622733,1.972648755,2.455022712,2.266580743,-0.082768601,5.742148488,4.46767335,0.075217985,-0.18205171,-1.67914578,-0.963800593,-0.866996851,-0.153669223,-2.516933831,4.393356699,7.600777443,4.096924576,1.324819968
4.219934879,-3.17293796,3.09791639,1.888188932,3.847026717,-1.857509174,1.572914091,-1.956043836,4.280746093,3.857999165,4.938271962,1.827357397,0.683982093,-1.583614276,-0.270534054,4.63370594,0.537260646,-6.097286426,3.88658307,-1.519411449,0.582798061,-1.240573656,-0.690414454,-6.913982121,0.664422193,-1.983263672,-0.352453319,1.639373607,0.331051128,5.484493339,2.303217962,1.495484896,1.393164839,2.521621574,-1.970561216,1.369593819,-2.129860197,10.24711012,-2.365553613,-2.141238329,-0.880684221,-1.821618671,-3.722653405,-1.223881358,2.407761886,-3.538311921,0.476228508,5.474016561,-3.659733965,2.742319042,-2.765398723,-0.859004481,-11.08218162,-5.738012836,2.954092981,-4.871005938,-1.56351775,-0.695542283,3.262391866,-0.9190466,0.406850044,2.739275836,0.129464844,4.686616414,0.15152206,5.106842488,2.514298648,-1.480655137,-0.624354067,6.428297896,-0.8062202,3.8209395,-3.012094244,-3.08321122,-0.203223765,1.011372664,1.478079521,-0.392459171,-1.430192067,0.579498548,0.135026192,-1.231807224,-1.330909657,3.081895157,-2.333173203,1.045492765,-0.602642604,3.213225101,1.19966867,-1.077013479,-0.404991028,-1.878335606,0.867216186,1.996846247,1.660379927,4.486223472,2.034394925,-1.191154077,1.850187844,4.040896384,7.34221137,-0.748072934,-2.195239387,-5.349321057,-1.666173119,1.89984275,3.60602912,3.529028523,-1.467607592,3.903336012,-4.226009343,3.573928364,1.562617462,1.653526968,-1.298868739,3.469534947,5.071403396,1.217202708,0.662704094,-3.330811174,1.750694643,-1.061428254,-1.680751149,-0.33227654,-0.217380971,2.913699782,1.284858418,0.119946833,-2.09539558,0.547093468,1.316606889,2.775055155,-3.286819811,3.676351861,2.431288091,0.055776722,4.162196283,4.247614583,-1.175313789,6.64258707,4.79028683,0.338443538,1.83220705,0.720433432,-0.103138156,1.375260863,0.317867904,-4.291456074,3.592771499,6.903522058,3.849855389,-1.72093654
